pdb_id,pdb_id_2,chain_1_elements,chain_2_elements,chain_2.1,total_chains,chain_1_id,chain_2_id,chain_1,chain_2,chain_1_protein_name,chain_2_protein_name,chain_1_organism,chain_2_organism,chain_1_aa_len,chain_2_aa_len,percent_of_simmilariry,protein_pair_type,chain_1.1
2JKR,2JKR_1_3,"E,L,A","I,S",3,"E,L,A,I,S",2JKR_1,2JKR_3,1,3,AP-2 COMPLEX SUBUNIT ALPHA-2,AP-2 COMPLEX SUBUNIT SIGMA-1,MUS MUSCULUS (10090),MUS MUSCULUS (10090),623,142,14.8648648648649,heteromeric proteins,1
1ZOY,1ZOY_1_2,A,B,2,"A,B",1ZOY_1,1ZOY_2,1,2,FAD-binding protein,Iron-sulfur protein,Sus scrofa (9823),Sus scrofa (9823),622,252,18.75,heteromeric proteins,1
1ZOY,1ZOY_1_3,A,C,3,"A,C",1ZOY_1,1ZOY_3,1,3,FAD-binding protein,Large cytochrome binding protein,Sus scrofa (9823),Sus scrofa (9823),622,140,14.4144144144144,heteromeric proteins,1
1ZOY,1ZOY_1_4,A,D,4,"A,D",1ZOY_1,1ZOY_4,1,4,FAD-binding protein,Small cytochrome binding protein,Sus scrofa (9823),Sus scrofa (9823),622,103,12.9283489096573,heteromeric proteins,1
6QH5,6QH5_1_2,A,B,2,"A,B",6QH5_1,6QH5_2,1,2,AP-2 complex subunit alpha,AP-2 complex subunit beta,Rattus norvegicus (10116),Homo sapiens (9606),621,592,24.6659815005139,heteromeric proteins,1
6QH5,6QH5_1_3,A,N,3,"A,N",6QH5_1,6QH5_3,1,3,AP-2 complex subunit alpha,AP-2 complex subunit mu,Rattus norvegicus (10116),Rattus norvegicus (10116),621,446,21.25,heteromeric proteins,1
6URI,6URI_4_6,"B,D",D,6,"B,D,D",6URI_4,6URI_6,4,6,AP-2 complex subunit beta,"cDNA FLJ50658, highly similar to T-cell surface glycoprotein CD4",Homo sapiens (9606),Homo sapiens (9606),615,62,8.49358974358974,heteromeric proteins,4
7KBR,7KBR_3_4,"A,G,C","D,B,H",4,"A,G,C,D,B,H",7KBR_3,7KBR_4,3,4,Neutral alpha-glucosidase AB Trypsin-cleaved Fragment #3,Glucosidase 2 subunit beta,Mus musculus (10090),Mus musculus (10090),609,134,13.9570552147239,heteromeric proteins,3
6UE5,6UE5_1_4,A,D,4,"A,D",6UE5_1,6UE5_4,1,4,DDB1- and CUL4-associated factor 15,DET1- and DDB1-associated protein 1,Homo sapiens (9606),Homo sapiens (9606),601,101,11.7834394904459,heteromeric proteins,1
6UE5,6UE5_1_2,A,B,2,"A,B",6UE5_1,6UE5_2,1,2,DDB1- and CUL4-associated factor 15,"DNA damage-binding protein 1,DNA damage-binding protein 1",Homo sapiens (9606),Homo sapiens (9606),601,836,21.7796610169492,heteromeric proteins,1
6UE5,6UE5_1_3,A,C,3,"A,C",6UE5_1,6UE5_3,1,3,DDB1- and CUL4-associated factor 15,RBM39,Homo sapiens (9606),Homo sapiens (9606),601,81,11.2561174551387,heteromeric proteins,1
4P6Z,4P6Z_4_5,B,V,5,"B,V",4P6Z_4,4P6Z_5,4,5,AP-1 complex subunit beta-1,Protein Vpu,Homo sapiens (9606),Human immunodeficiency virus type 1 group M subtype B (11691),600,63,9.4059405940594,heteromeric proteins,4
3FGA,3FGA_1_2,A,B,2,"A,B",3FGA_1,3FGA_2,1,2,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform,Mus musculus (10090),Homo sapiens (9606),588,403,22.3456790123457,heteromeric proteins,1
3FGA,3FGA_1_4,A,D,4,"A,D",3FGA_1,3FGA_4,1,4,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,Shugoshin-like 1,Mus musculus (10090),Homo sapiens (9606),588,47,7.6271186440678,heteromeric proteins,1
7XMB,7XMB_2_4,"B,O","Q,D",4,"B,O,Q,D",7XMB_2,7XMB_4,2,4,CYTOCHROME C OXIDASE,Cytochrome c oxidase subunit 4 isoform 1,Bos taurus (9913),Bos taurus (9913),581,147,15.3724247226624,heteromeric proteins,2
7XMB,7XMB_2_5,"B,O","R,E",5,"B,O,R,E",7XMB_2,7XMB_5,2,5,CYTOCHROME C OXIDASE,Cytochrome c oxidase subunit 5A,Bos taurus (9913),Bos taurus (9913),581,109,12.5611745513866,heteromeric proteins,2
7XMB,7XMB_2_8,"B,O","U,H",8,"B,O,U,H",7XMB_2,7XMB_8,2,8,CYTOCHROME C OXIDASE,Cytochrome c oxidase subunit 6B1,Bos taurus (9913),Bos taurus (9913),581,85,10.0826446280992,heteromeric proteins,2
7XMB,7XMB_2_9,"B,O","I,V",9,"B,O,I,V",7XMB_2,7XMB_9,2,9,CYTOCHROME C OXIDASE,Cytochrome c oxidase subunit 6C,Bos taurus (9913),Bos taurus (9913),581,73,9,heteromeric proteins,2
4N78,4N78_3_5,D,"F,E",5,"D,F,E",4N78_3,4N78_5,3,5,Wiskott-Aldrich syndrome protein family member 1,Abl interactor 2,Homo sapiens (9606),Homo sapiens (9606),559,514,23.6175115207373,heteromeric proteins,3
4N78,4N78_3_4,D,"E,D",4,"D,E,D",4N78_3,4N78_4,3,4,Wiskott-Aldrich syndrome protein family member 1,Protein BRICK1,Homo sapiens (9606),Homo sapiens (9606),559,75,9.68858131487889,heteromeric proteins,3
3EHB,3EHB_1_2,A,B,2,"A,B",3EHB_1,3EHB_2,1,2,Cytochrome c oxidase subunit 1-beta,Cytochrome c oxidase subunit 2,Paracoccus denitrificans (266),Paracoccus denitrificans (266),558,298,21.5909090909091,heteromeric proteins,1
3EHB,3EHB_1_3,A,C,3,"A,C",3EHB_1,3EHB_3,1,3,Cytochrome c oxidase subunit 1-beta,FV fragment Chain H,Paracoccus denitrificans (266),Mus musculus (10090),558,127,13.4105960264901,heteromeric proteins,1
3EHB,3EHB_1_4,A,D,4,"A,D",3EHB_1,3EHB_4,1,4,Cytochrome c oxidase subunit 1-beta,FV fragment Chain L,Paracoccus denitrificans (266),Mus musculus (10090),558,120,13.1886477462437,heteromeric proteins,1
1QLE,1QLE_1_4,A,D,4,"A,D",1QLE_1,1QLE_4,1,4,CYTOCHROME C OXIDASE POLYPEPTIDE I-BETA,CCYTOCHROME C OXIDASE,PARACOCCUS DENITRIFICANS (266),PARACOCCUS DENITRIFICANS (266),538,43,6.99815837937385,heteromeric proteins,1
1QLE,1QLE_1_2,A,B,2,"A,B",1QLE_1,1QLE_2,1,2,CYTOCHROME C OXIDASE POLYPEPTIDE I-BETA,CYTOCHROME C OXIDASE POLYPEPTIDE II,PARACOCCUS DENITRIFICANS (266),PARACOCCUS DENITRIFICANS (266),538,252,19.8786039453718,heteromeric proteins,1
1QLE,1QLE_1_3,A,C,3,"A,C",1QLE_1,1QLE_3,1,3,CYTOCHROME C OXIDASE POLYPEPTIDE I-BETA,CYTOCHROME C OXIDASE POLYPEPTIDE III,PARACOCCUS DENITRIFICANS (266),PARACOCCUS DENITRIFICANS (266),538,273,21.9548872180451,heteromeric proteins,1
2NVU,2NVU_1_2,A,B,2,"A,B",2NVU_1,2NVU_2,1,2,NEDD8-activating enzyme E1 regulatory subunit,Maltose binding protein/NEDD8-activating enzyme E1 catalytic subunit chimera,Homo sapiens (9606),Homo sapiens (9606),536,805,21.5775158658205,heteromeric proteins,1
2NVU,2NVU_1_3,A,C,3,"A,C",2NVU_1,2NVU_3,1,3,NEDD8-activating enzyme E1 regulatory subunit,NEDD8-conjugating enzyme Ubc12,Homo sapiens (9606),Homo sapiens (9606),536,180,18.3471074380165,heteromeric proteins,1
1SXJ,1SXJ_1_4,A,D,4,"A,D",1SXJ_1,1SXJ_4,1,4,Activator 1 95 kDa subunit,Activator 1 41 kDa subunit,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),516,353,22.5669957686883,heteromeric proteins,1
1SXJ,1SXJ_1_6,A,"F,G,H",6,"A,F,G,H",1SXJ_1,1SXJ_6,1,6,Activator 1 95 kDa subunit,Proliferating cell nuclear antigen,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),516,283,23.3024691358025,heteromeric proteins,1
7XMB,7XMB_1_2,"N,A","B,O",2,"N,A,B,O",7XMB_1,7XMB_2,1,2,Cytochrome c oxidase subunit 1,CYTOCHROME C OXIDASE,Bos taurus (9913),Bos taurus (9913),514,581,62.4629080118694,heteromeric proteins,1
5IY5,5IY5_1_14,"N,A","2,1",14,"N,A,2,1",5IY5_1,5IY5_14,1,14,Cytochrome c oxidase subunit 1,Cytochrome c,Bos taurus (9913),Equus caballus (9796),514,105,11.5315315315315,heteromeric proteins,1
2Y69,2Y69_1_10,"N,A","J,W",10,"N,A,J,W",2Y69_1,2Y69_10,1,10,CYTOCHROME C OXIDASE SUBUNIT 1,CYTOCHROME C OXIDASE POLYPEPTIDE 7A1,BOS TAURUS (9913),BOS TAURUS (9913),514,80,11.0280373831776,heteromeric proteins,1
2Y69,2Y69_1_2,"N,A","B,O",2,"N,A,B,O",2Y69_1,2Y69_2,1,2,CYTOCHROME C OXIDASE SUBUNIT 1,CYTOCHROME C OXIDASE SUBUNIT 2,BOS TAURUS (9913),BOS TAURUS (9913),514,227,19.1318327974276,heteromeric proteins,1
2Y69,2Y69_1_3,"N,A","P,C",3,"N,A,P,C",2Y69_1,2Y69_3,1,3,CYTOCHROME C OXIDASE SUBUNIT 1,CYTOCHROME C OXIDASE SUBUNIT 3,BOS TAURUS (9913),BOS TAURUS (9913),514,261,20.5287713841369,heteromeric proteins,1
2Y69,2Y69_1_4,"N,A","Q,D",4,"N,A,Q,D",2Y69_1,2Y69_4,1,4,CYTOCHROME C OXIDASE SUBUNIT 1,CYTOCHROME C OXIDASE SUBUNIT 4 ISOFORM 1,BOS TAURUS (9913),BOS TAURUS (9913),514,169,16.3543441226576,heteromeric proteins,1
2Y69,2Y69_1_5,"N,A","R,E",5,"N,A,R,E",2Y69_1,2Y69_5,1,5,CYTOCHROME C OXIDASE SUBUNIT 1,CYTOCHROME C OXIDASE SUBUNIT 5A,BOS TAURUS (9913),BOS TAURUS (9913),514,152,15.8260869565217,heteromeric proteins,1
2Y69,2Y69_1_6,"N,A","F,S",6,"N,A,F,S",2Y69_1,2Y69_6,1,6,CYTOCHROME C OXIDASE SUBUNIT 1,CYTOCHROME C OXIDASE SUBUNIT 5B,BOS TAURUS (9913),BOS TAURUS (9913),514,129,15.0268336314848,heteromeric proteins,1
2Y69,2Y69_1_12,"N,A","Y,L",12,"N,A,Y,L",2Y69_1,2Y69_12,1,12,CYTOCHROME C OXIDASE SUBUNIT 1,CYTOCHROME C OXIDASE SUBUNIT 7C,BOS TAURUS (9913),BOS TAURUS (9913),514,63,9.28030303030303,heteromeric proteins,1
2Y69,2Y69_1_8,"N,A","U,H",8,"N,A,U,H",2Y69_1,2Y69_8,1,8,CYTOCHROME C OXIDASE SUBUNIT 1,CYTOCHROME C OXIDASE SUBUNIT VIB ISOFORM 1,BOS TAURUS (9913),BOS TAURUS (9913),514,86,10.7011070110701,heteromeric proteins,1
4ASU,4ASU_1_3,"A,B,C",G,3,"A,B,C,G",4ASU_1,4ASU_3,1,3,"ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL","ATP SYNTHASE SUBUNIT GAMMA, MITOCHONDRIAL",BOS TAURUS (9913),BOS TAURUS (9913),510,273,21.2074303405573,heteromeric proteins,1
3OEH,3OEH_1_2,"S,C,U,K,J,L,B,A,T","E,M,O,D,F,X,N,V,W",2,"S,C,U,K,J,L,B,A,T,E,M,O,D,F,X,N,V,W",3OEH_1,3OEH_2,1,2,ATP synthase subunit alpha,ATP synthase subunit beta,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),510,484,25.9822560202788,heteromeric proteins,1
2V7Q,2V7Q_1_6,"A,B,C",J,6,"A,B,C,J",2V7Q_1,2V7Q_6,1,6,ATP SYNTHASE SUBUNIT ALPHA HEART ISOFORM,ATPASE INHIBITOR,BOS TAURUS (9913),BOS TAURUS (9913),510,66,10.1338432122371,heteromeric proteins,1
2HLD,2HLD_1_4,"S,C,U,K,J,L,B,A,T","Z,Q,H",4,"S,C,U,K,J,L,B,A,T,Z,Q,H",2HLD_1,2HLD_4,1,4,"ATP synthase alpha chain, mitochondrial","ATP synthase delta chain, mitochondrial",Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),510,138,16.7567567567568,heteromeric proteins,1
2HLD,2HLD_1_3,"S,C,U,K,J,L,B,A,T","Y,G,P",3,"S,C,U,K,J,L,B,A,T,Y,G,P",2HLD_1,2HLD_3,1,3,"ATP synthase alpha chain, mitochondrial","ATP synthase gamma chain, mitochondrial",Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),510,278,22.360248447205,heteromeric proteins,1
1E+079,1E79_1_4,"A,B,C",H,4,"A,B,C,H",1E79_1,1E79_4,1,4,ATP SYNTHASE ALPHA CHAIN HEART ISOFORM,ATP SYNTHASE DELTA CHAIN,BOS TAURUS (9913),BOS TAURUS (9913),510,146,17.3524150268336,heteromeric proteins,1
1E+079,1E79_1_5,"A,B,C",I,5,"A,B,C,I",1E79_1,1E79_5,1,5,ATP SYNTHASE ALPHA CHAIN HEART ISOFORM,ATP SYNTHASE EPSILON CHAIN,BOS TAURUS (9913),BOS TAURUS (9913),510,50,8.52713178294574,heteromeric proteins,1
3OEH,3OEH_2_4,"E,M,O,D,F,X,N,V,W","Z,Q,H",4,"E,M,O,D,F,X,N,V,W,Z,Q,H",3OEH_2,3OEH_4,2,4,ATP synthase subunit beta,ATP synthase subunit delta,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),484,138,17.5803402646503,heteromeric proteins,2
3OEH,3OEH_2_5,"E,M,O,D,F,X,N,V,W","I,R,1",5,"E,M,O,D,F,X,N,V,W,I,R,1",3OEH_2,3OEH_5,2,5,ATP synthase subunit beta,ATP synthase subunit epsilon,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),484,61,10.5476673427992,heteromeric proteins,2
3OEH,3OEH_2_3,"E,M,O,D,F,X,N,V,W","Y,G,P",3,"E,M,O,D,F,X,N,V,W,Y,G,P",3OEH_2,3OEH_3,2,3,ATP synthase subunit beta,ATP synthase subunit gamma,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),484,278,21.1446740858506,heteromeric proteins,2
1E+079,1E79_2_4,"F,E,D",H,4,"F,E,D,H",1E79_2,1E79_4,2,4,ATP SYNTHASE BETA CHAIN,ATP SYNTHASE DELTA CHAIN,BOS TAURUS (9913),BOS TAURUS (9913),482,146,19.1650853889943,heteromeric proteins,2
1E+079,1E79_2_5,"F,E,D",I,5,"F,E,D,I",1E79_2,1E79_5,2,5,ATP SYNTHASE BETA CHAIN,ATP SYNTHASE EPSILON CHAIN,BOS TAURUS (9913),BOS TAURUS (9913),482,50,8.57142857142857,heteromeric proteins,2
1E+079,1E79_2_3,"F,E,D",G,3,"F,E,D,G",1E79_2,1E79_3,2,3,ATP SYNTHASE BETA CHAIN,ATP SYNTHASE GAMMA CHAIN,BOS TAURUS (9913),BOS TAURUS (9913),482,272,22.6016260162602,heteromeric proteins,2
4ASU,4ASU_2_3,"F,E,D",G,3,"F,E,D,G",4ASU_2,4ASU_3,2,3,"ATP SYNTHASE SUBUNIT BETA, MITOCHONDRIAL","ATP SYNTHASE SUBUNIT GAMMA, MITOCHONDRIAL",BOS TAURUS (9913),BOS TAURUS (9913),480,273,22.6384364820847,heteromeric proteins,2
1SQP,1SQP_1_3,A,C,3,"A,C",1SQP_1,1SQP_3,1,3,"Ubiquinol-cytochrome-c reductase complex core protein I, mitochondrial precursor",Cytochrome b,Bos taurus (9913),Bos taurus (9913),480,379,21.8439716312057,heteromeric proteins,1
1SQP,1SQP_1_4,A,D,4,"A,D",1SQP_1,1SQP_4,1,4,"Ubiquinol-cytochrome-c reductase complex core protein I, mitochondrial precursor","Cytochrome c1, heme protein, mitochondrial",Bos taurus (9913),Bos taurus (9913),480,241,20.7705192629816,heteromeric proteins,1
1SQP,1SQP_1_10,A,J,10,"A,J",1SQP_1,1SQP_10,1,10,"Ubiquinol-cytochrome-c reductase complex core protein I, mitochondrial precursor",Ubiquinol-cytochrome c reductase complex 7.2 kDa protein,Bos taurus (9913),Bos taurus (9913),480,62,10.1626016260163,heteromeric proteins,1
1SQP,1SQP_1_7,A,G,7,"A,G",1SQP_1,1SQP_7,1,7,"Ubiquinol-cytochrome-c reductase complex core protein I, mitochondrial precursor",Ubiquinol-cytochrome c reductase complex ubiquinone-binding protein QP-C,Bos taurus (9913),Bos taurus (9913),480,81,12.2,heteromeric proteins,1
1SQP,1SQP_1_2,A,B,2,"A,B",1SQP_1,1SQP_2,1,2,"Ubiquinol-cytochrome-c reductase complex core protein I, mitochondrial precursor","Ubiquinol-cytochrome-c reductase complex core protein 2, mitochondrial precursor",Bos taurus (9913),Bos taurus (9913),480,453,25.2348993288591,heteromeric proteins,1
1SQP,1SQP_1_6,A,F,6,"A,F",1SQP_1,1SQP_6,1,6,"Ubiquinol-cytochrome-c reductase complex core protein I, mitochondrial precursor",sub6,Bos taurus (9913),Bos taurus (9913),480,110,14.1199226305609,heteromeric proteins,1
1SQB,1SQB_1_11,A,K,11,"A,K",1SQB_1,1SQB_11,1,11,"Ubiquinol-cytochrome C reductase complex core protein I, mitochondrial",Ubiquinol-cytochrome C reductase complex 6.4 kDa protein,Bos taurus (9913),Bos taurus (9913),480,56,9.38775510204082,heteromeric proteins,1
1SQB,1SQB_1_5,A,E,5,"A,E",1SQB_1,1SQB_5,1,5,"Ubiquinol-cytochrome C reductase complex core protein I, mitochondrial",Ubiquinol-cytochrome c reductase iron-sulfur subunit,Bos taurus (9913),Bos taurus (9913),480,196,19.434628975265,heteromeric proteins,1
2HLD,2HLD_2_4,"E,M,O,D,F,X,N,V,W","Z,Q,H",4,"E,M,O,D,F,X,N,V,W,Z,Q,H",2HLD_2,2HLD_4,2,4,"ATP synthase beta chain, mitochondrial","ATP synthase delta chain, mitochondrial",Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),478,138,17.7820267686425,heteromeric proteins,2
2HLD,2HLD_2_3,"E,M,O,D,F,X,N,V,W","Y,G,P",3,"E,M,O,D,F,X,N,V,W,Y,G,P",2HLD_2,2HLD_3,2,3,"ATP synthase beta chain, mitochondrial","ATP synthase gamma chain, mitochondrial",Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),478,278,21.1538461538462,heteromeric proteins,2
4I6M,4I6M_1_2,A,B,2,"A,B",4I6M_1,4I6M_2,1,2,Actin-related protein 7,Actin-like protein ARP9,Saccharomyces cerevisiae (559292),Saccharomyces cerevisiae (559292),477,439,22.623828647925,heteromeric proteins,1
4I6M,4I6M_1_4,A,D,4,"A,D",4I6M_1,4I6M_4,1,4,Actin-related protein 7,Regulator of Ty1 transposition protein 102,Saccharomyces cerevisiae (559292),Saccharomyces cerevisiae (559292),477,157,17.8438661710037,heteromeric proteins,1
5B04,5B04_4_5,"G,H","I,J",5,"G,H,I,J",5B04_4,5B04_5,4,5,Probable translation initiation factor eIF-2B subunit delta,Probable translation initiation factor eIF-2B subunit epsilon,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),467,678,22.0682302771855,heteromeric proteins,4
5B04,5B04_3_2,"F,E","C,D",2,"F,E,C,D",5B04_3,5B04_2,3,2,Probable translation initiation factor eIF-2B subunit gamma,Probable translation initiation factor eIF-2B subunit beta,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),458,399,22.0797720797721,heteromeric proteins,3
5B04,5B04_3_4,"F,E","G,H",4,"F,E,G,H",5B04_3,5B04_4,3,4,Probable translation initiation factor eIF-2B subunit gamma,Probable translation initiation factor eIF-2B subunit delta,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),458,467,22.8419654714475,heteromeric proteins,3
5B04,5B04_3_5,"F,E","I,J",5,"F,E,I,J",5B04_3,5B04_5,3,5,Probable translation initiation factor eIF-2B subunit gamma,Probable translation initiation factor eIF-2B subunit epsilon,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),458,678,22.4137931034483,heteromeric proteins,3
5B04,5B04_3_1,"F,E","A,B",1,"F,E,A,B",5B04_3,5B04_1,3,1,Probable translation initiation factor eIF-2B subunit gamma,Translation initiation factor eIF-2B subunit alpha,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),458,341,21.9847328244275,heteromeric proteins,3
1SQP,1SQP_2_3,B,C,3,"B,C",1SQP_2,1SQP_3,2,3,"Ubiquinol-cytochrome-c reductase complex core protein 2, mitochondrial precursor",Cytochrome b,Bos taurus (9913),Bos taurus (9913),453,379,21.9941348973607,heteromeric proteins,2
1SQP,1SQP_2_4,B,D,4,"B,D",1SQP_2,1SQP_4,2,4,"Ubiquinol-cytochrome-c reductase complex core protein 2, mitochondrial precursor","Cytochrome c1, heme protein, mitochondrial",Bos taurus (9913),Bos taurus (9913),453,241,21.1169284467714,heteromeric proteins,2
1SQP,1SQP_2_10,B,J,10,"B,J",1SQP_2,1SQP_10,2,10,"Ubiquinol-cytochrome-c reductase complex core protein 2, mitochondrial precursor",Ubiquinol-cytochrome c reductase complex 7.2 kDa protein,Bos taurus (9913),Bos taurus (9913),453,62,10.752688172043,heteromeric proteins,2
1SQP,1SQP_2_7,B,G,7,"B,G",1SQP_2,1SQP_7,2,7,"Ubiquinol-cytochrome-c reductase complex core protein 2, mitochondrial precursor",Ubiquinol-cytochrome c reductase complex ubiquinone-binding protein QP-C,Bos taurus (9913),Bos taurus (9913),453,81,12.8964059196617,heteromeric proteins,2
1SQP,1SQP_2_6,B,F,6,"B,F",1SQP_2,1SQP_6,2,6,"Ubiquinol-cytochrome-c reductase complex core protein 2, mitochondrial precursor",sub6,Bos taurus (9913),Bos taurus (9913),453,110,14.8979591836735,heteromeric proteins,2
1SQB,1SQB_2_5,B,E,5,"B,E",1SQB_2,1SQB_5,2,5,"Ubiquinol-cytochrome C reductase complex core protein 2, mitochondrial",Ubiquinol-cytochrome c reductase iron-sulfur subunit,Bos taurus (9913),Bos taurus (9913),453,196,19.9630314232902,heteromeric proteins,2
7X4N,7X4N_1_3,A,C,3,"A,C",7X4N_1,7X4N_3,1,3,Tubulin alpha-1A chain,DARPin,Sus scrofa (9823),synthetic construct (32630),451,159,18.9083820662768,heteromeric proteins,1
7X4N,7X4N_1_4,A,E,4,"A,E",7X4N_1,7X4N_4,1,4,Tubulin alpha-1A chain,Kinesin-like protein,Sus scrofa (9823),Caenorhabditis elegans (6239),451,365,22.7067669172932,heteromeric proteins,1
7Q1F,7Q1F_1_4,"R,A","V,P",4,"R,A,V,P",7Q1F_1,7Q1F_4,1,4,Tubulin alpha chain,Centromere protein J,Ovis aries (9940),Homo sapiens (9606),451,75,12.3931623931624,heteromeric proteins,1
5XAF,5XAF_1_4,"A,C",F,4,"A,C,F",5XAF_1,5XAF_4,1,4,Tubulin alpha-1B chain,TTL Protein,Bos taurus (9913),Gallus gallus (9031),451,378,20.8454810495627,heteromeric proteins,1
5JCB,5JCB_1_3,"A,C",E,3,"A,C,E",5JCB_1,5JCB_3,1,3,Tubulin alpha-1B chain,Stathmin,Sus scrofa (9823),Sus scrofa (9823),451,152,16.8604651162791,heteromeric proteins,1
5FNV,5FNV_1_2,"A,C","B,D",2,"A,C,B,D",5FNV_1,5FNV_2,1,2,TUBULIN ALPHA-1B CHAIN,TUBULIN BETA CHAIN,GALLUS GALLUS (9031),RATTUS NORVEGICUS (10116),451,445,33.1352154531946,heteromeric proteins,1
4F6R,4F6R_1_3,A,C,3,"A,C",4F6R_1,4F6R_3,1,3,Tubulin alpha chain,Stathmin-like domain R1,OVIS ARIES (9940),Artificial gene (32630),451,87,13.5021097046414,heteromeric proteins,1
6QH5,6QH5_3_4,N,M,4,"N,M",6QH5_3,6QH5_4,3,4,AP-2 complex subunit mu,AP-2 complex subunit mu,Rattus norvegicus (10116),Rattus norvegicus (10116),446,446,100,homomeric proteins,3
5KLV,5KLV_1_10,A,J,10,"A,J",5KLV_1,5KLV_10,1,10,"Cytochrome b-c1 complex subunit 1, mitochondrial",Cytochrome b-c1 complex subunit 9,Bos taurus (9913),Bos taurus (9913),446,63,10.412147505423,heteromeric proteins,1
5KLV,5KLV_1_4,A,D,4,"A,D",5KLV_1,5KLV_4,1,4,"Cytochrome b-c1 complex subunit 1, mitochondrial","Cytochrome c1, heme protein, mitochondrial",Bos taurus (9913),Bos taurus (9913),446,241,20.7381370826011,heteromeric proteins,1
4UQI,4UQI_3_4,M,S,4,"M,S",4UQI_3,4UQI_4,3,4,AP-2 COMPLEX SUBUNIT MU,AP-2 COMPLEX SUBUNIT SIGMA,RATTUS NORVEGICUS (10116),MUS MUSCULUS (10090),446,142,16.6666666666667,heteromeric proteins,3
3L74,3L74_1_3,"N,A","P,C",3,"N,A,P,C",3L74_1,3L74_3,1,3,MITOCHONDRIAL UBIQUINOL-CYTOCHROME-C REDUCTASE COMPLEX CORE PROTEIN I,CYTOCHROME B,GALLUS GALLUS (9031),GALLUS GALLUS (9031),446,380,21.4705882352941,heteromeric proteins,1
3L74,3L74_1_5,"N,A","R,E,O",5,"N,A,R,E,O",3L74_1,3L74_5,1,5,MITOCHONDRIAL UBIQUINOL-CYTOCHROME-C REDUCTASE COMPLEX CORE PROTEIN I,"CYTOCHROME B-C1 COMPLEX SUBUNIT 5, RIESKE IRONSULFUR PROTEIN, MITOCHONDRIAL",GALLUS GALLUS (9031),GALLUS GALLUS (9031),446,196,20,heteromeric proteins,1
3L74,3L74_1_9,"N,A","I,V,S",9,"N,A,I,V,S",3L74_1,3L74_9,1,9,MITOCHONDRIAL UBIQUINOL-CYTOCHROME-C REDUCTASE COMPLEX CORE PROTEIN I,"CYTOCHROME B-C1 COMPLEX SUBUNIT RIESKE, MITOCHONDRIAL",GALLUS GALLUS (9031),GALLUS GALLUS (9031),446,47,6.70995670995671,heteromeric proteins,1
3L74,3L74_1_6,"N,A","F,P,S",6,"N,A,F,P,S",3L74_1,3L74_6,1,6,MITOCHONDRIAL UBIQUINOL-CYTOCHROME-C REDUCTASE COMPLEX CORE PROTEIN I,MITOCHONDRIAL UBIQUINOL-CYTOCHROME C REDUCTASE 14 KDA PROTEIN,GALLUS GALLUS (9031),GALLUS GALLUS (9031),446,110,15.1138716356108,heteromeric proteins,1
3L74,3L74_1_2,"N,A","B,O",2,"N,A,B,O",3L74_1,3L74_2,1,2,MITOCHONDRIAL UBIQUINOL-CYTOCHROME-C REDUCTASE COMPLEX CORE PROTEIN I,MITOCHONDRIAL UBIQUINOL-CYTOCHROME-C REDUCTASE COMPLEX CORE PROTEIN 2,GALLUS GALLUS (9031),GALLUS GALLUS (9031),446,441,26.3532763532764,heteromeric proteins,1
1NTK,1NTK_1_9,A,I,9,"A,I",1NTK_1,1NTK_9,1,9,"Ubiquinol-cytochrome C reductase complex core protein I, mitochondrial",Ubiquinol-cytochrome C reductase 8 kDa protein,Bos taurus (9913),Bos taurus (9913),446,57,11.283185840708,heteromeric proteins,1
1L0L,1L0L_1_7,A,G,7,"A,G",1L0L_1,1L0L_7,1,7,UBIQUINOL-CYTOCHROME C REDUCTASE COMPLEX CORE PROTEIN I,Ubiquinol-cytochrome C reductase complex ubiquinone-binding protein QP-C,Bos taurus (9913),Bos taurus (9913),446,81,13.0901287553648,heteromeric proteins,1
